id_achat,id_client,date_achat,montant,produit
36208,7859,2025-02-25,233.11,Phone
36209,7860,2025-07-30,178.71,Webcam
36210,7860,2025-04-23,142.44,Webcam
36211,7860,2025-03-13,695.16,Tablet
36212,7860,2025-05-28,642.89,Monitor
36213,7860,2025-11-24,408.28,Headphones
36214,7860,2025-08-25,824.32,Charger
36215,7861,2025-01-23,94.22,Monitor
36216,7861,2025-01-29,569.72,Mouse
36217,7861,2025-11-25,931.98,Headphones
36218,7861,2025-07-17,321.44,Tablet
36219,7861,2025-04-12,538.16,Keyboard
36220,7861,2025-09-14,13.91,Monitor
36221,7861,2025-07-17,441.45,Charger
36222,7862,2025-02-22,357.84,Mouse
36223,7862,2025-04-02,869.7,Speaker
36224,7862,2025-11-07,430.28,Mouse
36225,7863,2025-11-17,605.17,Phone
36226,7864,2025-02-01,940.89,Webcam
36227,7864,2025-09-30,773.28,Keyboard
36228,7864,2025-07-13,745.23,Phone
36229,7864,2025-03-26,952.89,Laptop
36230,7865,2025-03-22,790.68,Speaker
36231,7865,2025-02-24,221.99,Phone
36232,7865,2025-03-02,753.44,Mouse
36233,7865,2025-04-08,483.41,Laptop
36234,7866,2025-08-16,498.52,Keyboard
36235,7866,2025-11-30,928.34,Keyboard
36236,7867,2025-06-15,628.03,Keyboard
36237,7867,2025-08-26,592.84,Monitor
36238,7867,2025-02-04,406.69,Headphones
36239,7867,2025-11-03,925.6,Keyboard
36240,7867,2025-08-04,193.87,Tablet
36241,7868,2025-07-21,406.49,Monitor
36242,7869,2025-12-28,853.7,Webcam
36243,7869,2025-02-17,95.69,Laptop
36244,7869,2025-09-30,414.22,Keyboard
36245,7869,2025-06-19,468.09,Laptop
36246,7869,2025-07-30,49.21,Tablet
36247,7869,2025-03-15,285.19,Tablet
36248,7869,2025-04-01,941.53,Keyboard
36249,7869,2025-03-06,666.44,Mouse
36250,7869,2025-01-28,385.41,Laptop
36251,7869,2025-11-27,366.25,Phone
36252,7870,2025-12-04,662.58,Charger
36253,7870,2025-04-27,743.74,Speaker
36254,7870,2025-05-21,449.08,Webcam
36255,7870,2025-12-22,727.31,Phone
36256,7871,2026-01-12,935.46,Keyboard
36257,7871,2025-10-21,232.36,Monitor
36258,7871,2025-11-15,692.95,Laptop
36259,7871,2025-05-07,884.84,Laptop
36260,7871,2025-11-03,41.4,Headphones
36261,7871,2025-06-26,806.22,Mouse
36262,7871,2025-11-22,481.87,Mouse
36263,7871,2025-03-03,38.5,Phone
36264,7872,2025-07-30,394.76,Monitor
36265,7872,2025-03-03,343.82,Tablet
36266,7872,2025-08-28,250.87,Monitor
36267,7872,2025-03-24,812.11,Charger
36268,7873,2025-08-19,366.58,Tablet
36269,7873,2025-11-28,304.51,Phone
36270,7873,2025-02-14,716.02,Tablet
36271,7873,2025-07-22,749.51,Keyboard
36272,7874,2025-12-08,421.33,Charger
36273,7874,2025-01-21,193.93,Headphones
36274,7874,2025-07-14,76.77,Headphones
36275,7874,2025-04-28,834.49,Monitor
36276,7875,2025-05-17,106.16,Speaker
36277,7875,2025-04-24,224.57,Headphones
36278,7875,2025-06-26,250.61,Phone
36279,7875,2025-02-08,506.78,Monitor
36280,7876,2025-03-16,420.4,Mouse
36281,7876,2025-12-05,77.45,Keyboard
36282,7876,2025-04-16,646.92,Monitor
36283,7876,2025-11-09,528.61,Monitor
36284,7876,2025-05-16,517.85,Monitor
36285,7876,2025-05-12,858.61,Charger
36286,7877,2025-12-17,814.67,Speaker
36287,7877,2025-11-20,820.63,Charger
36288,7877,2026-01-15,115.43,Laptop
36289,7877,2026-01-04,736.43,Mouse
36290,7877,2025-03-11,285.58,Mouse
36291,7877,2025-03-31,283.87,Monitor
36292,7878,2025-06-08,481.65,Monitor
36293,7878,2025-03-16,691.63,Headphones
36294,7878,2025-02-24,925.32,Webcam
36295,7878,2025-09-27,942.62,Phone
36296,7878,2025-06-22,308.17,Phone
36297,7878,2025-01-24,453.2,Webcam
36298,7879,2025-03-15,466.39,Charger
36299,7879,2025-05-31,597.0,Mouse
36300,7879,2025-03-30,743.11,Webcam
36301,7879,2025-04-12,173.08,Headphones
36302,7879,2026-01-07,979.58,Mouse
36303,7879,2025-09-04,923.83,Phone
36304,7879,2025-05-03,724.42,Webcam
36305,7880,2025-11-08,24.81,Tablet
36306,7880,2025-02-19,847.14,Charger
36307,7880,2025-03-15,683.94,Monitor
36308,7880,2025-10-30,645.57,Laptop
36309,7881,2026-01-08,107.31,Webcam
36310,7881,2026-01-17,176.69,Webcam
36311,7881,2025-10-03,683.22,Speaker
36312,7881,2025-10-29,947.54,Charger
36313,7881,2025-01-25,129.99,Mouse
36314,7881,2025-09-02,356.96,Monitor
36315,7882,2025-05-04,257.89,Laptop
36316,7882,2025-05-17,955.34,Phone
36317,7882,2025-11-03,726.73,Laptop
36318,7882,2025-12-04,163.02,Speaker
36319,7882,2025-07-11,589.63,Keyboard
36320,7882,2025-11-24,364.53,Monitor
36321,7883,2025-12-12,411.11,Headphones
36322,7884,2025-07-22,260.72,Tablet
36323,7884,2025-12-28,102.25,Webcam
36324,7884,2025-03-30,259.98,Mouse
36325,7884,2025-06-13,805.36,Tablet
36326,7884,2025-09-15,740.69,Webcam
36327,7885,2025-01-27,407.01,Laptop
36328,7885,2025-04-09,724.9,Charger
36329,7885,2025-10-07,391.26,Headphones
36330,7885,2025-03-30,72.59,Webcam
36331,7885,2025-07-01,677.97,Speaker
36332,7885,2025-09-25,386.96,Speaker
36333,7885,2025-09-18,605.19,Webcam
36334,7886,2025-06-05,418.09,Laptop
36335,7886,2025-05-21,743.82,Laptop
36336,7887,2025-02-24,676.57,Laptop
36337,7887,2025-04-16,980.55,Headphones
36338,7887,2026-01-12,209.4,Headphones
36339,7888,2025-03-10,186.36,Webcam
36340,7888,2025-07-20,342.86,Phone
36341,7889,2025-06-26,722.59,Charger
36342,7890,2025-02-18,883.89,Laptop
36343,7890,2025-09-29,940.65,Keyboard
36344,7890,2025-07-18,313.37,Laptop
36345,7890,2025-09-10,323.77,Mouse
36346,7890,2025-12-02,178.03,Charger
36347,7890,2025-05-15,667.34,Charger
36348,7891,2025-10-25,334.35,Charger
36349,7891,2025-08-23,923.66,Charger
36350,7891,2025-01-28,355.4,Monitor
36351,7892,2025-10-08,644.31,Laptop
36352,7892,2025-03-12,581.75,Phone
36353,7892,2025-05-03,343.66,Mouse
36354,7892,2025-06-01,992.13,Phone
36355,7892,2025-12-06,581.48,Charger
36356,7892,2025-10-14,58.77,Keyboard
36357,7892,2025-06-07,501.87,Charger
36358,7892,2025-09-02,68.68,Tablet
36359,7893,2025-08-16,762.87,Headphones
36360,7893,2025-06-04,855.12,Tablet
36361,7893,2025-03-03,590.08,Monitor
36362,7893,2025-06-16,892.52,Speaker
36363,7893,2025-02-02,486.0,Webcam
36364,7894,2025-03-11,700.47,Phone
36365,7894,2025-03-01,741.67,Laptop
36366,7894,2025-03-01,169.16,Laptop
36367,7894,2025-08-30,800.35,Webcam
36368,7895,2025-10-05,126.25,Laptop
36369,7895,2025-03-02,388.98,Keyboard
36370,7895,2025-05-23,172.46,Webcam
36371,7895,2026-01-15,494.01,Webcam
36372,7895,2025-08-15,433.71,Headphones
36373,7895,2025-09-01,578.57,Phone
36374,7895,2026-01-12,468.72,Phone
36375,7896,2025-12-11,139.95,Mouse
36376,7897,2025-02-23,608.26,Headphones
36377,7897,2025-03-26,94.84,Mouse
36378,7897,2025-11-27,90.24,Phone
36379,7897,2025-07-04,272.28,Speaker
36380,7897,2025-08-16,519.42,Monitor
36381,7897,2025-12-27,875.29,Speaker
36382,7898,2025-06-25,939.44,Monitor
36383,7898,2025-11-09,140.96,Monitor
36384,7899,2025-10-19,432.35,Monitor
36385,7899,2025-05-09,931.53,Charger
36386,7899,2025-10-30,117.54,Phone
36387,7899,2025-09-11,672.24,Mouse
36388,7899,2025-11-26,95.26,Phone
36389,7899,2025-08-15,843.87,Speaker
36390,7899,2025-12-28,774.93,Webcam
36391,7899,2025-06-28,697.7,Charger
36392,7900,2025-04-28,932.75,Phone
36393,7900,2025-07-24,776.29,Headphones
36394,7900,2025-08-22,498.06,Phone
36395,7901,2025-07-04,431.14,Tablet
36396,7901,2025-11-22,721.89,Speaker
36397,7902,2025-12-26,694.42,Headphones
36398,7902,2026-01-06,407.17,Monitor
36399,7902,2025-08-06,812.18,Mouse
36400,7902,2025-10-07,573.95,Tablet
36401,7902,2025-07-01,281.34,Mouse
36402,7902,2025-03-09,406.23,Monitor
36403,7903,2025-04-12,578.83,Webcam
36404,7903,2025-07-18,84.86,Speaker
36405,7903,2025-06-15,577.65,Headphones
36406,7903,2025-02-10,133.63,Monitor
36407,7903,2026-01-06,444.84,Tablet
36408,7904,2025-01-22,917.97,Monitor
36409,7904,2025-08-01,529.7,Laptop
36410,7904,2025-08-11,483.01,Phone
36411,7905,2025-05-03,408.37,Phone
36412,7905,2025-05-20,310.72,Charger
36413,7905,2025-07-15,72.53,Keyboard
36414,7905,2025-04-29,84.22,Speaker
36415,7905,2025-01-28,391.19,Phone
36416,7905,2025-08-05,917.76,Tablet
36417,7906,2025-11-05,637.94,Phone
36418,7906,2025-04-18,359.99,Webcam
36419,7906,2025-07-08,649.73,Tablet
36420,7907,2025-12-03,698.03,Headphones
36421,7907,2025-10-01,688.68,Charger
36422,7908,2025-08-23,822.25,Tablet
36423,7909,2025-02-22,599.27,Keyboard
36424,7909,2025-08-26,500.39,Tablet
36425,7909,2025-03-02,591.7,Speaker
36426,7909,2025-08-29,764.82,Tablet
36427,7909,2025-01-31,748.73,Mouse
36428,7910,2025-07-28,809.68,Webcam
36429,7910,2025-05-12,859.22,Tablet
36430,7910,2025-09-16,778.88,Keyboard
36431,7910,2025-12-13,74.24,Headphones
36432,7911,2025-08-27,719.31,Webcam
36433,7911,2025-03-10,122.44,Webcam
36434,7911,2025-02-21,750.9,Headphones
36435,7911,2025-07-07,556.29,Monitor
36436,7911,2025-05-15,607.96,Keyboard
36437,7911,2025-02-04,923.49,Headphones
36438,7912,2025-02-07,921.16,Monitor
36439,7912,2025-06-24,609.65,Tablet
36440,7912,2025-08-28,737.02,Webcam
36441,7913,2025-11-01,319.32,Laptop
36442,7913,2025-10-27,582.18,Speaker
36443,7913,2025-11-11,253.14,Mouse
36444,7913,2025-08-12,85.59,Webcam
36445,7914,2026-01-16,539.44,Webcam
36446,7914,2025-12-04,755.28,Charger
36447,7914,2025-11-13,862.43,Mouse
36448,7914,2026-01-01,554.18,Webcam
36449,7915,2026-01-19,515.54,Mouse
36450,7915,2025-04-07,745.48,Headphones
36451,7916,2025-06-20,536.22,Charger
36452,7916,2025-09-12,921.92,Charger
36453,7916,2025-10-29,656.72,Webcam
36454,7917,2025-09-18,216.26,Tablet
36455,7917,2025-03-09,468.16,Keyboard
36456,7917,2025-12-08,587.32,Monitor
36457,7917,2025-04-05,500.25,Monitor
36458,7917,2025-11-20,666.08,Keyboard
36459,7917,2025-05-25,877.21,Monitor
36460,7917,2025-04-18,665.92,Phone
36461,7918,2025-05-07,689.23,Mouse
36462,7919,2025-08-16,266.49,Charger
36463,7919,2025-05-03,611.08,Laptop
36464,7919,2025-08-05,965.26,Webcam
36465,7919,2025-07-07,714.22,Webcam
36466,7919,2025-05-04,28.58,Webcam
36467,7919,2025-07-12,752.45,Monitor
36468,7919,2025-02-03,829.1,Monitor
36469,7920,2025-08-02,903.75,Laptop
36470,7920,2025-03-21,752.07,Charger
36471,7920,2025-03-05,901.12,Laptop
36472,7920,2025-04-15,996.97,Charger
36473,7920,2025-08-29,417.61,Keyboard
36474,7921,2025-08-11,724.74,Mouse
36475,7921,2025-06-27,828.89,Speaker
36476,7921,2025-05-22,333.18,Mouse
36477,7921,2025-05-05,205.07,Webcam
36478,7921,2025-07-05,502.04,Laptop
36479,7922,2025-04-01,623.37,Speaker
36480,7922,2025-03-17,544.68,Mouse
36481,7922,2025-10-23,89.19,Monitor
36482,7922,2025-12-17,380.97,Mouse
36483,7922,2025-01-22,602.64,Headphones
36484,7923,2025-03-25,729.15,Phone
36485,7923,2025-02-13,400.96,Phone
36486,7923,2025-03-24,920.09,Charger
36487,7923,2025-04-06,581.31,Speaker
36488,7923,2025-11-03,716.99,Tablet
36489,7923,2025-10-28,284.27,Webcam
36490,7923,2025-07-28,653.72,Speaker
36491,7923,2025-10-12,742.25,Laptop
36492,7924,2026-01-18,755.33,Webcam
36493,7924,2025-11-03,834.95,Headphones
36494,7924,2025-03-17,951.11,Webcam
36495,7924,2025-12-21,864.58,Monitor
36496,7924,2025-01-24,175.54,Webcam
36497,7925,2025-06-07,733.52,Mouse
36498,7925,2026-01-04,175.61,Monitor
36499,7926,2025-05-26,909.02,Webcam
36500,7926,2025-01-19,548.25,Speaker
36501,7926,2025-12-26,350.17,Webcam
36502,7927,2025-04-09,137.44,Mouse
36503,7928,2025-11-10,209.72,Mouse
36504,7929,2025-04-13,455.53,Keyboard
36505,7929,2025-01-19,351.74,Phone
36506,7929,2025-02-11,502.06,Charger
36507,7930,2025-01-27,45.69,Keyboard
36508,7930,2025-01-26,841.61,Phone
36509,7930,2025-08-20,675.94,Webcam
36510,7930,2025-08-08,94.81,Speaker
36511,7930,2025-06-14,554.88,Webcam
36512,7931,2025-04-25,890.81,Tablet
36513,7931,2025-11-23,224.14,Speaker
36514,7931,2025-05-12,966.8,Phone
36515,7932,2025-11-03,684.72,Headphones
36516,7932,2025-10-23,106.06,Charger
36517,7933,2025-06-24,447.64,Mouse
36518,7933,2025-07-14,745.48,Headphones
36519,7933,2025-04-21,183.72,Webcam
36520,7933,2025-09-06,26.15,Keyboard
36521,7933,2025-03-03,747.24,Mouse
36522,7933,2025-09-13,593.95,Speaker
36523,7933,2025-01-20,970.65,Mouse
36524,7933,2025-01-20,219.98,Monitor
36525,7933,2025-08-07,522.35,Mouse
36526,7934,2025-08-09,715.45,Tablet
36527,7934,2025-08-29,140.83,Laptop
36528,7934,2025-11-13,200.39,Speaker
36529,7935,2025-11-17,553.31,Speaker
36530,7935,2025-08-27,503.24,Keyboard
36531,7935,2025-02-22,941.8,Webcam
36532,7936,2025-03-07,813.68,Headphones
36533,7936,2025-04-26,265.1,Tablet
36534,7936,2025-03-06,804.51,Headphones
36535,7936,2025-06-25,251.75,Tablet
36536,7937,2025-11-25,711.09,Headphones
36537,7937,2025-01-20,314.25,Monitor
36538,7937,2025-01-27,525.68,Laptop
36539,7937,2025-09-01,893.46,Webcam
36540,7937,2025-12-17,904.84,Headphones
36541,7937,2025-12-15,762.75,Headphones
36542,7937,2025-02-23,833.31,Keyboard
36543,7937,2025-06-17,197.06,Keyboard
36544,7938,2025-08-27,410.84,Keyboard
36545,7938,2025-11-07,709.69,Speaker
36546,7938,2025-11-02,681.81,Speaker
36547,7938,2025-09-19,839.89,Laptop
36548,7938,2025-03-19,354.55,Keyboard
36549,7938,2025-12-03,165.0,Mouse
36550,7938,2025-04-20,757.72,Mouse
36551,7939,2025-03-13,373.83,Monitor
36552,7939,2025-10-12,33.39,Laptop
36553,7939,2025-07-30,21.11,Charger
36554,7939,2025-04-07,218.34,Headphones
36555,7940,2026-01-16,754.84,Laptop
36556,7940,2025-07-15,634.09,Mouse
36557,7940,2025-11-03,645.0,Headphones
36558,7941,2025-12-07,281.31,Speaker
36559,7941,2025-09-02,701.79,Laptop
36560,7941,2025-10-07,241.42,Phone
36561,7941,2025-08-13,237.12,Headphones
36562,7941,2025-11-15,525.61,Webcam
36563,7942,2025-08-31,278.83,Speaker
36564,7942,2025-10-28,958.57,Monitor
36565,7942,2025-07-16,179.39,Speaker
36566,7942,2025-11-02,826.17,Phone
36567,7942,2025-10-24,444.6,Webcam
36568,7942,2025-09-15,879.85,Mouse
36569,7942,2025-02-05,335.34,Keyboard
36570,7942,2025-06-18,542.45,Monitor
36571,7942,2025-01-22,416.0,Phone
36572,7942,2025-08-17,550.16,Mouse
36573,7943,2025-11-23,804.14,Mouse
36574,7943,2025-10-30,242.97,Speaker
36575,7943,2025-05-29,730.35,Keyboard
36576,7943,2025-05-15,172.58,Keyboard
36577,7944,2025-08-18,345.31,Webcam
36578,7944,2025-12-12,55.13,Monitor
36579,7944,2025-02-19,581.08,Tablet
36580,7944,2025-12-16,769.13,Webcam
36581,7945,2025-12-21,356.7,Tablet
36582,7945,2026-01-07,739.0,Tablet
36583,7945,2025-08-19,636.5,Mouse
36584,7945,2025-07-03,442.26,Tablet
36585,7946,2025-07-24,338.05,Charger
36586,7946,2025-04-29,683.73,Webcam
36587,7946,2025-06-18,436.65,Phone
36588,7947,2025-04-24,399.45,Headphones
36589,7947,2025-02-03,929.36,Laptop
36590,7947,2025-02-07,326.24,Webcam
36591,7947,2025-01-27,12.35,Charger
36592,7947,2026-01-11,760.52,Webcam
36593,7947,2025-09-07,508.7,Webcam
36594,7948,2025-12-01,306.25,Speaker
36595,7948,2025-12-11,809.74,Headphones
36596,7948,2025-09-04,148.29,Speaker
36597,7949,2025-08-07,491.98,Headphones
36598,7949,2025-05-06,474.78,Phone
36599,7949,2025-10-11,573.16,Speaker
36600,7950,2025-04-14,851.36,Mouse
36601,7950,2025-04-25,12.72,Keyboard
36602,7950,2025-07-06,305.81,Laptop
36603,7950,2025-03-06,607.89,Speaker
36604,7950,2025-12-30,184.17,Headphones
36605,7950,2025-02-25,655.33,Laptop
36606,7950,2025-10-26,74.35,Phone
36607,7950,2025-12-09,215.68,Speaker
36608,7950,2025-04-23,919.01,Mouse
36609,7950,2025-07-11,374.67,Keyboard
36610,7951,2025-02-20,923.55,Webcam
36611,7952,2026-01-15,871.71,Speaker
36612,7952,2025-02-25,747.55,Charger
36613,7952,2025-08-10,908.37,Webcam
36614,7952,2025-12-27,109.12,Mouse
36615,7952,2025-02-21,241.85,Webcam
36616,7952,2025-05-22,37.49,Laptop
36617,7952,2025-02-23,203.57,Keyboard
36618,7953,2025-10-03,572.96,Laptop
36619,7953,2025-09-10,599.92,Keyboard
36620,7953,2025-08-22,38.66,Webcam
36621,7953,2025-09-26,476.21,Webcam
36622,7953,2025-06-11,246.66,Speaker
36623,7953,2025-10-15,710.79,Tablet
36624,7954,2025-04-29,423.9,Charger
36625,7954,2025-05-27,763.4,Phone
36626,7954,2025-08-01,958.84,Headphones
36627,7954,2025-03-14,102.91,Speaker
36628,7954,2025-11-09,254.05,Mouse
36629,7955,2025-08-29,917.41,Tablet
36630,7955,2025-11-27,860.4,Speaker
36631,7955,2025-05-19,951.33,Speaker
36632,7956,2025-03-18,895.0,Keyboard
36633,7956,2025-01-26,234.7,Mouse
36634,7956,2025-04-02,440.76,Monitor
36635,7956,2025-09-22,117.44,Laptop
36636,7956,2025-04-29,97.89,Headphones
36637,7956,2025-11-27,494.57,Tablet
36638,7956,2025-12-14,367.42,Speaker
36639,7956,2025-10-04,504.49,Phone
36640,7957,2025-01-23,312.24,Tablet
36641,7957,2025-02-14,178.2,Webcam
36642,7957,2025-06-08,373.0,Phone
36643,7957,2025-04-08,59.5,Keyboard
36644,7958,2025-05-24,415.49,Keyboard
36645,7958,2025-11-11,951.76,Monitor
36646,7958,2025-04-21,154.82,Mouse
36647,7958,2025-05-06,382.28,Phone
36648,7958,2025-06-28,189.79,Charger
36649,7958,2025-06-27,278.04,Headphones
36650,7958,2025-01-30,311.11,Keyboard
36651,7959,2025-07-11,718.54,Charger
36652,7959,2025-05-23,554.39,Mouse
36653,7959,2025-06-13,889.62,Charger
36654,7959,2025-08-30,493.88,Monitor
36655,7959,2025-09-11,701.63,Speaker
36656,7959,2025-09-07,200.66,Charger
36657,7960,2025-04-26,310.69,Speaker
36658,7960,2025-05-09,974.28,Phone
36659,7960,2025-09-02,144.27,Headphones
36660,7961,2025-12-30,896.01,Headphones
36661,7961,2025-10-19,550.1,Tablet
36662,7961,2025-05-05,511.25,Webcam
36663,7961,2025-12-20,452.51,Speaker
36664,7961,2025-06-25,732.22,Webcam
36665,7962,2025-07-05,255.11,Charger
36666,7962,2025-07-09,702.53,Laptop
36667,7962,2025-03-17,988.98,Headphones
36668,7963,2025-10-24,843.05,Mouse
36669,7963,2025-02-08,234.23,Monitor
36670,7963,2025-02-25,876.85,Webcam
36671,7963,2025-02-10,297.41,Charger
36672,7963,2025-08-20,508.42,Speaker
36673,7963,2025-03-13,529.03,Mouse
36674,7963,2025-05-02,410.29,Phone
36675,7964,2025-12-27,397.56,Monitor
36676,7964,2025-09-26,416.06,Headphones
36677,7964,2025-10-26,250.06,Laptop
36678,7964,2025-01-25,254.01,Charger
36679,7964,2025-11-29,278.12,Webcam
36680,7964,2025-03-14,772.78,Laptop
36681,7964,2025-10-20,985.2,Webcam
36682,7964,2025-11-14,384.11,Laptop
36683,7965,2025-08-16,270.44,Laptop
36684,7965,2026-01-07,204.14,Headphones
36685,7965,2025-02-23,298.63,Headphones
36686,7965,2025-10-13,772.31,Laptop
36687,7965,2025-08-03,439.7,Laptop
36688,7965,2025-03-19,785.38,Keyboard
36689,7966,2026-01-11,274.4,Phone
36690,7966,2025-03-13,392.22,Tablet
36691,7966,2025-09-29,60.76,Laptop
36692,7966,2025-04-15,439.48,Phone
36693,7966,2025-08-06,156.31,Phone
36694,7966,2025-07-11,564.53,Speaker
36695,7967,2025-09-07,93.5,Headphones
36696,7967,2026-01-12,987.12,Speaker
36697,7967,2025-11-12,562.99,Speaker
36698,7967,2025-05-11,685.78,Tablet
36699,7968,2025-01-19,383.33,Mouse
36700,7968,2025-03-17,179.79,Tablet
36701,7968,2025-12-30,202.47,Charger
36702,7968,2025-06-19,113.68,Tablet
36703,7968,2025-03-14,186.56,Mouse
36704,7968,2025-02-01,447.5,Keyboard
36705,7969,2025-08-13,745.38,Keyboard
36706,7970,2025-06-02,709.25,Speaker
36707,7970,2025-08-01,498.58,Headphones
36708,7970,2025-12-29,306.1,Mouse
36709,7970,2025-02-15,538.01,Charger
36710,7971,2025-07-30,556.45,Keyboard
36711,7971,2025-04-30,893.65,Tablet
36712,7971,2025-10-13,122.62,Monitor
36713,7971,2025-05-25,873.8,Charger
36714,7971,2026-01-05,788.6,Charger
36715,7971,2025-03-12,582.1,Speaker
36716,7971,2025-07-19,425.88,Headphones
36717,7971,2025-04-17,558.83,Laptop
36718,7971,2025-11-21,773.15,Speaker
36719,7972,2026-01-08,460.24,Tablet
36720,7973,2025-06-07,618.8,Monitor
36721,7973,2025-09-23,784.89,Phone
36722,7973,2025-04-03,132.98,Monitor
36723,7973,2025-06-27,737.72,Speaker
36724,7973,2025-05-20,352.54,Phone
36725,7974,2025-03-22,515.5,Monitor
36726,7974,2026-01-15,882.48,Speaker
36727,7974,2025-04-15,747.36,Speaker
36728,7974,2025-06-01,593.26,Laptop
36729,7974,2025-07-14,164.07,Laptop
36730,7974,2025-01-25,105.73,Phone
36731,7974,2025-01-22,537.66,Monitor
36732,7975,2025-05-13,942.4,Phone
36733,7975,2025-02-21,529.02,Laptop
36734,7975,2025-03-21,45.65,Webcam
36735,7975,2025-09-16,674.68,Keyboard
36736,7975,2025-02-24,688.08,Webcam
36737,7976,2025-11-14,825.22,Charger
36738,7976,2025-08-24,759.97,Speaker
36739,7977,2025-03-14,867.56,Charger
36740,7977,2025-08-21,647.96,Phone
36741,7977,2025-10-18,593.89,Monitor
36742,7977,2025-05-27,251.72,Tablet
36743,7977,2025-03-01,183.48,Laptop
36744,7977,2025-08-20,206.36,Keyboard
36745,7978,2025-03-05,547.17,Phone
36746,7978,2025-10-12,257.38,Tablet
36747,7978,2025-06-30,712.37,Webcam
36748,7978,2026-01-18,442.76,Headphones
36749,7978,2025-02-14,108.27,Phone
36750,7978,2025-09-20,686.52,Phone
36751,7978,2025-03-28,839.4,Headphones
36752,7979,2025-11-20,113.17,Headphones
36753,7979,2025-09-21,32.42,Webcam
36754,7979,2025-05-26,602.83,Phone
36755,7979,2025-06-02,813.43,Headphones
36756,7980,2025-08-26,711.03,Mouse
36757,7980,2025-01-25,233.54,Phone
36758,7980,2025-05-10,526.63,Monitor
36759,7980,2025-10-04,448.58,Phone
36760,7980,2025-12-21,923.75,Monitor
36761,7980,2025-12-31,42.67,Tablet
36762,7980,2025-06-22,602.66,Headphones
36763,7980,2025-03-04,451.85,Charger
36764,7980,2025-12-28,335.96,Monitor
36765,7981,2025-01-31,661.75,Webcam
36766,7981,2025-02-11,924.95,Webcam
36767,7982,2025-07-18,884.09,Laptop
36768,7982,2025-09-09,510.05,Tablet
36769,7982,2025-03-27,547.61,Monitor
36770,7982,2025-04-14,113.24,Speaker
36771,7982,2025-02-09,929.64,Monitor
36772,7982,2025-05-01,879.22,Charger
36773,7982,2025-07-03,330.58,Monitor
36774,7982,2025-06-26,498.46,Headphones
36775,7983,2025-01-28,522.03,Monitor
36776,7983,2025-02-08,816.29,Headphones
36777,7983,2025-02-21,418.08,Phone
36778,7983,2025-03-09,155.77,Phone
36779,7983,2025-08-25,742.97,Webcam
36780,7983,2025-04-23,224.9,Phone
36781,7983,2025-08-09,894.92,Keyboard
36782,7983,2025-03-15,172.4,Phone
36783,7984,2025-07-15,921.63,Headphones
36784,7984,2025-02-21,80.06,Tablet
36785,7984,2025-01-30,234.65,Monitor
36786,7984,2025-02-22,155.02,Charger
36787,7985,2025-10-26,483.98,Charger
36788,7985,2025-12-26,420.27,Laptop
36789,7985,2025-11-04,961.19,Laptop
36790,7986,2026-01-06,28.11,Webcam
36791,7987,2025-03-28,347.48,Charger
36792,7988,2025-04-06,123.44,Headphones
36793,7988,2026-01-05,632.32,Mouse
36794,7988,2025-03-09,568.82,Phone
36795,7988,2025-08-27,922.88,Phone
36796,7988,2025-10-31,327.92,Phone
36797,7988,2026-01-13,799.63,Laptop
36798,7989,2025-09-19,301.94,Mouse
36799,7989,2025-07-03,137.57,Monitor
36800,7989,2025-02-14,77.18,Charger
36801,7990,2025-06-04,948.94,Charger
36802,7990,2025-02-22,571.73,Headphones
36803,7990,2025-03-08,310.85,Mouse
36804,7990,2025-01-30,779.56,Charger
36805,7991,2025-09-30,467.16,Tablet
36806,7991,2026-01-05,12.6,Tablet
36807,7992,2025-05-01,973.43,Headphones
36808,7992,2025-08-13,115.75,Phone
36809,7992,2025-10-23,246.29,Headphones
36810,7992,2025-06-13,229.42,Speaker
36811,7992,2025-01-23,102.47,Tablet
36812,7992,2025-07-31,21.01,Phone
36813,7992,2025-10-31,435.95,Webcam
36814,7993,2025-07-04,39.71,Monitor
36815,7993,2025-07-07,857.88,Laptop
36816,7993,2025-11-06,222.33,Mouse
36817,7993,2025-05-25,545.39,Laptop
36818,7994,2025-04-16,455.49,Tablet
36819,7994,2025-12-01,362.62,Webcam
36820,7994,2025-11-14,195.07,Phone
36821,7994,2025-12-31,134.82,Laptop
36822,7994,2025-10-29,456.05,Mouse
36823,7994,2026-01-08,771.47,Monitor
36824,7994,2025-11-07,159.23,Webcam
36825,7994,2025-04-29,194.59,Phone
36826,7994,2025-05-20,404.97,Charger
36827,7995,2025-06-16,493.54,Phone
36828,7995,2025-10-27,409.76,Keyboard
36829,7995,2025-02-05,217.1,Monitor
36830,7995,2025-12-24,247.01,Monitor
36831,7995,2025-05-17,442.9,Charger
36832,7995,2025-09-30,676.79,Speaker
36833,7996,2025-03-29,928.88,Webcam
36834,7997,2026-01-01,489.02,Laptop
36835,7997,2025-03-16,608.55,Mouse
36836,7997,2025-07-08,200.61,Charger
36837,7997,2025-06-30,942.91,Tablet
36838,7997,2025-04-13,216.79,Headphones
36839,7998,2025-12-15,780.88,Headphones
36840,7999,2025-09-22,792.24,Monitor
36841,7999,2025-05-15,301.86,Headphones
36842,7999,2025-06-16,191.64,Laptop
36843,7999,2025-12-05,526.44,Mouse
36844,7999,2025-01-28,251.25,Speaker
36845,7999,2025-03-01,208.39,Mouse
36846,7999,2025-09-17,551.53,Tablet
